id|schedule|fmt|st|ext|ld|err|title
2d8cd9fd-b23c-4911-ab68-2904f1358112|nightly|CSV|success|2|42||Untersuchte Kinder in Kindertageseinrichtungen (Jahreszahlen
e63d217d-69d5-4e92-9e0e-d8b1d986db37|nightly|CSV|success|12|360||Verarbeitendes Gewerbe (Jahreszahlen)
0f90db9f-eee3-41aa-858b-82ce79fed32b|nightly|CSV|success|7|679||Verarbeitendes Gewerbe (Quartalszahlen)
9ffe4c39-5ad9-4765-a298-65b7adbfc4dd|nightly|CSV|success|15|450||Verkehrsunfälle (Jahreszahlen)
3140cb43-0960-440f-b125-bc3ae6ac41d8|nightly|CSV|success|6|588||Verkehrsunfälle (Quartalszahlen)
1a82121a-5818-4f16-9a1e-13e23156a370|nightly|CSV|success|6|96||Vermittlung wohnungssuchender Haushalte mit Wohnberechtigung
b7665b6e-611a-4344-910a-e9971ab0e329|nightly|CSV|success|7|91||Verweildauer in Notunterkünften (Jahreszahlen)
fa7769b4-29d6-4d03-970d-99fa773835f8|nightly|CSV|success|30|930||Volkshochschule (Jahreszahlen)
65baea5c-a954-499e-8341-1b10e20aa491|nightly|CSV|success|5|85||Von Wohnungslosigkeit bedrohte Haushalte  (Jahreszahlen)
248df2af-2fca-4045-8ed7-cf7a1e95ddb3|nightly|JSON|success|1|0||Vorlagen - Ratsinformationssystem Stadt Leipzig (OParl)
249dbb5a-9b5d-4232-b85a-9740b6bf8137|nightly|CSV|success|15|450||Wanderungen (Amtliche Daten) (Jahreszahlen)
5f6a30d1-9640-49d0-aa2d-ba1d6bf50a3c|nightly|CSV|success|15|1455||Wanderungen (Amtliche Daten) (Quartalszahlen)
ff04c13d-6d3d-4c54-81f5-ba46912f33d2|nightly|CSV|success|444|5328||Wanderungen (Jahreszahlen, kleinräumig)
dec169ba-1dd7-4a1a-92c5-0dbadd87d2de|nightly|CSV|success|15|255||Wanderungen (Melderegisterdaten) (Jahreszahlen)
de277f72-3dec-4fd2-a77e-3cce5d224995|nightly|CSV|success|15|405||Wanderungen (Melderegisterdaten) (Quartalszahlen)
f2e28c7b-98c5-469f-afc2-84b40a350d20|nightly|CSV|success|15|420||Wanderungen (Melderegisterdaten, unrevidiert) (Jahreszahlen)
d20754dd-b88e-443a-acf8-c56909c17738|nightly|CSV|success|15|495||Wanderungen (Melderegisterdaten, unrevidiert) (Quartalszahle
3fbaa117-0f95-447c-8164-ac7e9acefc76|nightly|CSV|success|444|10212||Wanderungen (unrevidiert) (Jahreszahlen, kleinräumig)
066cef35-cb7d-4d64-b8f4-6586c3a0a0cc|nightly|CSV|success|18|504||Wasserhygiene (Jahreszahlen)
fefc48c8-ad04-4613-b2e7-698d1ee575ad|nightly|CSV|success|18|558||Wetterdaten (Jahreszahlen)
86a51041-fa64-4666-a0ec-e55aafe33f68|nightly|CSV|success|370|9990||Wohnberechtigte Einwohner (Jahreszahlen, kleinräumig)
67ee7165-3892-4ad4-b4f5-e8d894031f37|nightly|CSV|success|33|1056||Wohnberechtigte Einwohner nach Alter (Jahreszahlen)
3df17ed3-5edd-4ef8-9e8d-5c2b3fdb6578|nightly|CSV|success|222|5994||Wohnberechtigte Einwohner nach Alter (Jahreszahlen, kleinräu
cde8c03b-81c3-4b3b-9b5e-d84d5de63dfd|nightly|CSV|success|296|7992||Wohnberechtigte Einwohner nach Familienstand (Jahreszahlen, 
72c104a6-4c0d-4ee6-902a-efce9aa7d5ac|nightly|CSV|success|6|78||Wohnraumversorgung mit Wohnberechtigungsschein (Jahreszahlen
19e13258-89ab-47a0-a38b-5e7ef5511dc1|nightly|CSV|success|32|960||Wohnsituation (Jahreszahlen)
52f0ef5e-ccbb-476c-ad7d-798d604a8e6d|nightly|CSV|success|222|1776||Wohnsituation (Jahreszahlen, kleinräumig)
1d1f3228-5030-4153-80af-cf51b6ce965d|nightly|CSV|success|5|105||Wohnungsbestand  (Jahreszahlen)
5a584612-7c42-45fb-b754-0187cb26949a|nightly|CSV|success|5|155||Wohnungsbestand (Jahreszahlen)
0c5b91dc-1d23-42b5-aee6-43b548626b96|nightly|CSV|success|222|5772||Wohnungsbestand (Jahreszahlen, kleinräumig)
4d734239-2d41-4632-92ab-da1041e1dc14|nightly|CSV|success|38|304||Wohnungslose - Statistik nach dem WoBerichtsG (Jahreszahlen)
9e55de06-0bfa-4f4f-98e6-22564825055f|nightly|CSV|success|10|290||Wohnungsmieten (Jahreszahlen)
3069dab9-756e-4dd8-aafe-f0ab4119fd82|nightly|CSV|success|222|1776||Wohnungsmieten (Jahreszahlen, kleinräumig)
995c690c-d1d8-4a68-b702-4fe7c8208960|nightly|CSV|success|1|7||Wohnungsmieten (Quartalszahlen)
eae5f68b-b44b-4f58-8c1a-0c29e952c9c9|nightly|CSV|success|9|144||Wohnungsnotfälle  (Jahreszahlen)
14866a1a-f59a-48dc-8ab2-2054e269e6f0|nightly|CSV|success|4|48||Wohnungsnotfälle (Jahreszahlen)
4fcfaacc-9521-4d01-ae28-f7bb4d3a5d19|nightly|CSV|success|3|90||Zoo Leipzig (Jahreszahlen)
dd202e16-f271-4867-8ba2-f8d718984a4a|nightly|CSV|success|1|98||Zoo Leipzig (Quartalszahlen)
052717ed-1088-447c-87ef-c764f5622216|nightly|CSV|success|56|1064||Zufriedenheit mit den Lebensbedingungen (Jahreszahlen)
8e5c548e-2dc7-41fb-9531-2d04277b06c5|nightly|CSV|success|296|1776||Zufriedenheitsfaktoren (Jahreszahlen, kleinräumig)
d5bfcb1a-da12-4732-a524-150c2a3d2b67|nightly|CSV|success|74|1332||Ärzte (Jahreszahlen, kleinräumig)
c97eb62b-94f5-413d-a264-cd23aec50dd6|nightly|CSV|success|2|42||Übernahme von Mietschulden (Jahreszahlen)
